transaction_id,sale_date,store_id,customer_id,product_id,staff_id,quantity,unit_price,unit_cost,total_revenue,total_cost,profit,margin_pct,payment_method,month,day_of_week,quarter,year
6149,2025-07-25,5,861,12,18,3,30.63,8.0,91.89,24.0,67.89,73.9,Card,2025-07,Friday,Q3,2025
6150,2024-03-18,4,464,32,16,1,19.65,6.0,19.65,6.0,13.65,69.5,Digital Wallet,2024-03,Monday,Q1,2024
6151,2024-08-13,2,833,42,8,3,50.17,18.0,150.51,54.0,96.51,64.1,Card,2024-08,Tuesday,Q3,2024
6152,2025-08-21,2,193,14,7,1,19.87,5.0,19.87,5.0,14.87,74.8,Card,2025-08,Thursday,Q3,2025
6153,2024-07-31,1,709,7,3,2,2.68,1.2,5.36,2.4,2.96,55.2,Cash,2024-07,Wednesday,Q3,2024
6154,2025-11-01,1,634,2,1,2,5.4,2.5,10.8,5.0,5.8,53.7,Card,2025-11,Saturday,Q4,2025
6155,2025-10-14,5,964,50,20,1,18.74,5.5,18.74,5.5,13.24,70.7,Digital Wallet,2025-10,Tuesday,Q4,2025
6156,2025-01-21,3,146,33,10,1,17.8,5.5,17.8,5.5,12.3,69.1,Loyalty Points,2025-01,Tuesday,Q1,2025
6157,2024-01-16,3,845,9,9,1,2.18,0.9,2.18,0.9,1.28,58.7,Card,2024-01,Tuesday,Q1,2024
6158,2025-09-11,5,418,31,18,1,10.13,3.5,10.13,3.5,6.63,65.4,Cash,2025-09,Thursday,Q3,2025
6159,2025-12-21,1,687,27,1,3,66.88,18.0,200.64,54.0,146.64,73.1,Card,2025-12,Sunday,Q4,2025
6160,2025-11-22,2,847,14,8,2,19.86,5.0,39.72,10.0,29.72,74.8,Card,2025-11,Saturday,Q4,2025
6161,2024-01-22,3,209,30,10,4,30.13,8.0,120.52,32.0,88.52,73.4,Card,2024-01,Monday,Q1,2024
6162,2025-05-12,1,991,22,2,1,81.54,22.0,81.54,22.0,59.54,73.0,Card,2025-05,Monday,Q2,2025
6163,2024-10-07,2,692,45,6,2,19.52,6.0,39.04,12.0,27.04,69.3,Cash,2024-10,Monday,Q4,2024
6164,2025-04-02,1,523,49,2,1,28.38,9.0,28.38,9.0,19.38,68.3,Card,2025-04,Wednesday,Q2,2025
6165,2025-03-05,2,32,26,5,3,48.04,12.0,144.12,36.0,108.12,75.0,Digital Wallet,2025-03,Wednesday,Q1,2025
6166,2024-06-26,1,585,24,1,1,161.49,55.0,161.49,55.0,106.49,65.9,Card,2024-06,Wednesday,Q2,2024
6167,2024-03-17,2,291,35,8,4,6.73,2.0,26.92,8.0,18.92,70.3,Card,2024-03,Sunday,Q1,2024
6168,2024-09-01,3,611,10,11,2,6.56,3.2,13.12,6.4,6.72,51.2,Digital Wallet,2024-09,Sunday,Q3,2024
6169,2025-08-08,3,72,26,9,2,49.3,12.0,98.6,24.0,74.6,75.7,Card,2025-08,Friday,Q3,2025
6170,2025-05-18,2,774,49,6,1,29.35,9.0,29.35,9.0,20.35,69.3,Card,2025-05,Sunday,Q2,2025
6171,2024-10-25,3,931,18,11,2,47.59,18.0,95.18,36.0,59.18,62.2,Card,2024-10,Friday,Q4,2024
6172,2025-12-13,1,856,7,4,1,2.76,1.2,2.76,1.2,1.56,56.5,Cash,2025-12,Saturday,Q4,2025
6173,2025-05-28,2,623,43,8,2,6.23,1.8,12.46,3.6,8.86,71.1,Digital Wallet,2025-05,Wednesday,Q2,2025
6174,2024-08-11,4,613,26,16,1,48.59,12.0,48.59,12.0,36.59,75.3,Card,2024-08,Sunday,Q3,2024
6175,2025-07-16,2,692,5,6,1,8.3,4.5,8.3,4.5,3.8,45.8,Card,2025-07,Wednesday,Q3,2025
6176,2024-12-03,4,349,25,15,1,19.25,5.0,19.25,5.0,14.25,74.0,Card,2024-12,Tuesday,Q4,2024
6177,2025-11-16,1,450,22,3,3,80.45,22.0,241.35,66.0,175.35,72.7,Card,2025-11,Sunday,Q4,2025
6178,2025-03-27,4,116,17,14,3,309.28,120.0,927.84,360.0,567.84,61.2,Card,2025-03,Thursday,Q1,2025
6179,2025-06-09,3,489,30,10,4,29.6,8.0,118.4,32.0,86.4,73.0,Digital Wallet,2025-06,Monday,Q2,2025
6180,2025-07-23,5,572,11,19,3,1040.15,650.0,3120.45,1950.0,1170.45,37.5,Card,2025-07,Wednesday,Q3,2025
6181,2024-10-25,1,891,50,2,1,17.15,5.5,17.15,5.5,11.65,67.9,Card,2024-10,Friday,Q4,2024
6182,2024-05-17,1,26,34,2,2,7.96,2.5,15.92,5.0,10.92,68.6,Digital Wallet,2024-05,Friday,Q2,2024
6183,2024-09-07,1,579,13,1,3,102.98,45.0,308.94,135.0,173.94,56.3,Card,2024-09,Saturday,Q3,2024
6184,2024-07-27,1,712,21,1,1,28.61,8.0,28.61,8.0,20.61,72.0,Digital Wallet,2024-07,Saturday,Q3,2024
6185,2024-05-13,1,495,48,1,2,18.8,6.5,37.6,13.0,24.6,65.4,Digital Wallet,2024-05,Monday,Q2,2024
6186,2025-08-29,3,516,48,12,1,19.2,6.5,19.2,6.5,12.7,66.1,Cash,2025-08,Friday,Q3,2025
6187,2024-06-22,3,886,39,9,1,13.42,4.0,13.42,4.0,9.42,70.2,Digital Wallet,2024-06,Saturday,Q2,2024
6188,2024-06-22,4,785,22,16,3,80.4,22.0,241.2,66.0,175.2,72.6,Digital Wallet,2024-06,Saturday,Q2,2024
6189,2024-07-12,3,502,11,9,1,1023.67,650.0,1023.67,650.0,373.67,36.5,Card,2024-07,Friday,Q3,2024
6190,2024-09-30,4,37,35,14,1,7.09,2.0,7.09,2.0,5.09,71.8,Card,2024-09,Monday,Q3,2024
6191,2025-06-14,1,787,31,1,4,9.88,3.5,39.52,14.0,25.52,64.6,Digital Wallet,2025-06,Saturday,Q2,2025
6192,2024-11-07,2,244,16,5,2,87.45,35.0,174.9,70.0,104.9,60.0,Digital Wallet,2024-11,Thursday,Q4,2024
6193,2024-07-05,1,964,29,4,3,38.86,10.0,116.58,30.0,86.58,74.3,Digital Wallet,2024-07,Friday,Q3,2024
6194,2024-09-14,2,152,17,6,2,296.42,120.0,592.84,240.0,352.84,59.5,Card,2024-09,Saturday,Q3,2024
6195,2025-06-14,3,523,27,12,1,66.45,18.0,66.45,18.0,48.45,72.9,Card,2025-06,Saturday,Q2,2025
6196,2025-10-09,3,789,31,11,2,9.78,3.5,19.56,7.0,12.56,64.2,Card,2025-10,Thursday,Q4,2025
6197,2025-04-11,3,571,41,12,2,15.35,4.0,30.7,8.0,22.7,73.9,Digital Wallet,2025-04,Friday,Q2,2025
6198,2024-11-17,2,729,6,6,1,7.01,3.8,7.01,3.8,3.21,45.8,Card,2024-11,Sunday,Q4,2024
6199,2024-03-01,1,687,3,1,1,7.21,4.2,7.21,4.2,3.01,41.7,Cash,2024-03,Friday,Q1,2024
6200,2024-02-21,3,178,42,9,3,48.48,18.0,145.44,54.0,91.44,62.9,Loyalty Points,2024-02,Wednesday,Q1,2024
6201,2025-06-26,2,108,22,8,1,80.02,22.0,80.02,22.0,58.02,72.5,Digital Wallet,2025-06,Thursday,Q2,2025
6202,2025-01-10,2,228,24,5,1,156.1,55.0,156.1,55.0,101.1,64.8,Card,2025-01,Friday,Q1,2025
6203,2024-05-21,3,233,31,12,1,9.82,3.5,9.82,3.5,6.32,64.4,Card,2024-05,Tuesday,Q2,2024
6204,2025-09-16,2,186,10,8,1,6.44,3.2,6.44,3.2,3.24,50.3,Card,2025-09,Tuesday,Q3,2025
6205,2024-07-04,3,523,17,9,1,284.49,120.0,284.49,120.0,164.49,57.8,Digital Wallet,2024-07,Thursday,Q3,2024
6206,2024-08-17,4,101,48,13,4,19.19,6.5,76.76,26.0,50.76,66.1,Digital Wallet,2024-08,Saturday,Q3,2024
6207,2025-03-17,2,47,9,5,1,2.3,0.9,2.3,0.9,1.4,60.9,Digital Wallet,2025-03,Monday,Q1,2025
6208,2025-09-22,1,357,2,3,2,5.69,2.5,11.38,5.0,6.38,56.1,Card,2025-09,Monday,Q3,2025
6209,2024-12-24,2,77,15,5,4,61.49,22.0,245.96,88.0,157.96,64.2,Digital Wallet,2024-12,Tuesday,Q4,2024
6210,2024-09-13,5,702,35,17,2,7.1,2.0,14.2,4.0,10.2,71.8,Card,2024-09,Friday,Q3,2024
6211,2024-09-03,3,900,26,9,1,51.08,12.0,51.08,12.0,39.08,76.5,Cash,2024-09,Tuesday,Q3,2024
6212,2024-12-08,4,154,36,15,2,23.33,7.0,46.66,14.0,32.66,70.0,Card,2024-12,Sunday,Q4,2024
6213,2024-07-22,4,146,17,13,1,301.25,120.0,301.25,120.0,181.25,60.2,Card,2024-07,Monday,Q3,2024
6214,2025-11-17,3,720,49,10,2,28.25,9.0,56.5,18.0,38.5,68.1,Digital Wallet,2025-11,Monday,Q4,2025
6215,2024-09-29,4,754,3,16,2,7.3,4.2,14.6,8.4,6.2,42.5,Card,2024-09,Sunday,Q3,2024
6216,2024-05-22,2,859,27,7,1,63.67,18.0,63.67,18.0,45.67,71.7,Card,2024-05,Wednesday,Q2,2024
6217,2025-06-23,3,701,11,11,1,970.85,650.0,970.85,650.0,320.85,33.0,Card,2025-06,Monday,Q2,2025
6218,2024-12-17,4,793,6,13,2,6.86,3.8,13.72,7.6,6.12,44.6,Cash,2024-12,Tuesday,Q4,2024
6219,2025-12-09,1,171,23,1,5,154.56,45.0,772.8,225.0,547.8,70.9,Digital Wallet,2025-12,Tuesday,Q4,2025
6220,2024-12-01,1,765,22,2,3,76.58,22.0,229.74,66.0,163.74,71.3,Card,2024-12,Sunday,Q4,2024
6221,2024-03-18,2,241,50,6,3,18.76,5.5,56.28,16.5,39.78,70.7,Cash,2024-03,Monday,Q1,2024
6222,2024-04-17,1,463,12,2,1,29.46,8.0,29.46,8.0,21.46,72.8,Card,2024-04,Wednesday,Q2,2024
6223,2024-09-26,5,920,37,17,1,51.57,18.0,51.57,18.0,33.57,65.1,Card,2024-09,Thursday,Q3,2024
6224,2024-12-03,1,544,24,1,1,164.76,55.0,164.76,55.0,109.76,66.6,Card,2024-12,Tuesday,Q4,2024
6225,2025-04-19,3,986,50,10,1,18.45,5.5,18.45,5.5,12.95,70.2,Card,2025-04,Saturday,Q2,2025
6226,2025-08-22,2,137,47,5,4,16.24,5.0,64.96,20.0,44.96,69.2,Card,2025-08,Friday,Q3,2025
6227,2025-01-29,5,940,47,20,1,17.19,5.0,17.19,5.0,12.19,70.9,Cash,2025-01,Wednesday,Q1,2025
6228,2025-08-29,3,111,18,12,2,50.95,18.0,101.9,36.0,65.9,64.7,Cash,2025-08,Friday,Q3,2025
6229,2025-09-14,1,386,41,4,1,14.62,4.0,14.62,4.0,10.62,72.6,Digital Wallet,2025-09,Sunday,Q3,2025
6230,2024-03-08,2,227,2,5,1,5.39,2.5,5.39,2.5,2.89,53.6,Card,2024-03,Friday,Q1,2024
6231,2025-10-26,1,998,3,3,1,7.13,4.2,7.13,4.2,2.93,41.1,Digital Wallet,2025-10,Sunday,Q4,2025
6232,2024-08-23,1,297,38,4,1,6.99,2.2,6.99,2.2,4.79,68.5,Card,2024-08,Friday,Q3,2024
6233,2024-09-28,1,674,50,1,4,17.96,5.5,71.84,22.0,49.84,69.4,Card,2024-09,Saturday,Q3,2024
6234,2024-11-11,1,784,21,1,1,30.75,8.0,30.75,8.0,22.75,74.0,Digital Wallet,2024-11,Monday,Q4,2024
6235,2025-11-09,3,164,40,10,3,8.86,2.8,26.58,8.4,18.18,68.4,Card,2025-11,Sunday,Q4,2025
6236,2024-06-05,2,794,32,5,2,19.06,6.0,38.12,12.0,26.12,68.5,Cash,2024-06,Wednesday,Q2,2024
6237,2024-06-04,3,203,26,12,1,49.94,12.0,49.94,12.0,37.94,76.0,Loyalty Points,2024-06,Tuesday,Q2,2024
6238,2024-07-02,3,611,5,10,1,8.12,4.5,8.12,4.5,3.62,44.6,Digital Wallet,2024-07,Tuesday,Q3,2024
6239,2024-11-27,4,906,13,16,2,101.14,45.0,202.28,90.0,112.28,55.5,Cash,2024-11,Wednesday,Q4,2024
6240,2025-07-07,5,587,11,20,2,1028.38,650.0,2056.76,1300.0,756.76,36.8,Card,2025-07,Monday,Q3,2025
6241,2025-09-14,1,521,36,4,1,22.72,7.0,22.72,7.0,15.72,69.2,Card,2025-09,Sunday,Q3,2025
6242,2024-09-29,1,134,15,3,1,58.4,22.0,58.4,22.0,36.4,62.3,Card,2024-09,Sunday,Q3,2024
6243,2024-09-14,2,316,12,5,1,29.53,8.0,29.53,8.0,21.53,72.9,Digital Wallet,2024-09,Saturday,Q3,2024
6244,2024-07-16,3,366,19,9,2,41.02,15.0,82.04,30.0,52.04,63.4,Loyalty Points,2024-07,Tuesday,Q3,2024
6245,2025-10-21,4,82,10,16,1,6.59,3.2,6.59,3.2,3.39,51.4,Loyalty Points,2025-10,Tuesday,Q4,2025
6246,2025-02-08,4,914,9,16,1,2.12,0.9,2.12,0.9,1.22,57.5,Card,2025-02,Saturday,Q1,2025
6247,2024-01-05,2,367,39,6,1,12.48,4.0,12.48,4.0,8.48,67.9,Card,2024-01,Friday,Q1,2024
6248,2024-09-29,2,610,10,6,1,6.21,3.2,6.21,3.2,3.01,48.5,Digital Wallet,2024-09,Sunday,Q3,2024
6249,2025-04-24,2,529,32,5,3,20.27,6.0,60.81,18.0,42.81,70.4,Card,2025-04,Thursday,Q2,2025
6250,2025-03-05,1,776,20,2,1,25.98,6.0,25.98,6.0,19.98,76.9,Digital Wallet,2025-03,Wednesday,Q1,2025
6251,2024-02-08,2,346,44,6,3,45.26,15.0,135.78,45.0,90.78,66.9,Card,2024-02,Thursday,Q1,2024
6252,2025-07-03,1,102,36,3,2,22.57,7.0,45.14,14.0,31.14,69.0,Digital Wallet,2025-07,Thursday,Q3,2025
6253,2025-12-17,4,780,26,14,2,48.07,12.0,96.14,24.0,72.14,75.0,Digital Wallet,2025-12,Wednesday,Q4,2025
6254,2025-08-31,5,692,38,17,2,6.89,2.2,13.78,4.4,9.38,68.1,Card,2025-08,Sunday,Q3,2025
6255,2024-11-03,4,403,9,15,3,2.23,0.9,6.69,2.7,3.99,59.6,Card,2024-11,Sunday,Q4,2024
6256,2024-01-02,4,640,29,14,4,38.95,10.0,155.8,40.0,115.8,74.3,Digital Wallet,2024-01,Tuesday,Q1,2024
6257,2024-08-10,2,118,40,6,2,9.14,2.8,18.28,5.6,12.68,69.4,Loyalty Points,2024-08,Saturday,Q3,2024
6258,2025-06-17,2,526,43,7,2,6.04,1.8,12.08,3.6,8.48,70.2,Digital Wallet,2025-06,Tuesday,Q2,2025
6259,2025-12-08,2,250,26,8,1,48.65,12.0,48.65,12.0,36.65,75.3,Card,2025-12,Monday,Q4,2025
6260,2025-07-14,3,44,32,12,1,19.46,6.0,19.46,6.0,13.46,69.2,Card,2025-07,Monday,Q3,2025
6261,2024-04-06,2,991,50,5,2,18.19,5.5,36.38,11.0,25.38,69.8,Cash,2024-04,Saturday,Q2,2024
6262,2024-03-31,2,752,32,5,1,19.96,6.0,19.96,6.0,13.96,69.9,Digital Wallet,2024-03,Sunday,Q1,2024
6263,2025-08-15,4,916,4,16,2,12.42,7.0,24.84,14.0,10.84,43.6,Card,2025-08,Friday,Q3,2025
6264,2025-08-17,1,611,10,3,1,6.8,3.2,6.8,3.2,3.6,52.9,Cash,2025-08,Sunday,Q3,2025
6265,2024-12-29,4,841,18,13,2,49.24,18.0,98.48,36.0,62.48,63.4,Card,2024-12,Sunday,Q4,2024
6266,2024-09-03,4,706,46,15,2,23.8,8.0,47.6,16.0,31.6,66.4,Card,2024-09,Tuesday,Q3,2024
6267,2024-09-24,1,593,31,2,1,9.7,3.5,9.7,3.5,6.2,63.9,Card,2024-09,Tuesday,Q3,2024
6268,2024-05-05,1,231,35,3,1,6.97,2.0,6.97,2.0,4.97,71.3,Cash,2024-05,Sunday,Q2,2024
6269,2024-12-05,2,329,43,6,1,5.93,1.8,5.93,1.8,4.13,69.6,Card,2024-12,Thursday,Q4,2024
6270,2025-12-21,1,83,50,4,2,17.12,5.5,34.24,11.0,23.24,67.9,Digital Wallet,2025-12,Sunday,Q4,2025
6271,2025-03-16,1,283,5,3,1,8.41,4.5,8.41,4.5,3.91,46.5,Cash,2025-03,Sunday,Q1,2025
6272,2024-10-11,4,645,2,14,3,5.44,2.5,16.32,7.5,8.82,54.0,Card,2024-10,Friday,Q4,2024
6273,2025-08-12,1,774,46,3,5,23.88,8.0,119.4,40.0,79.4,66.5,Cash,2025-08,Tuesday,Q3,2025
6274,2024-08-16,1,916,48,3,1,18.26,6.5,18.26,6.5,11.76,64.4,Card,2024-08,Friday,Q3,2024
6275,2024-09-05,4,745,36,15,2,22.27,7.0,44.54,14.0,30.54,68.6,Cash,2024-09,Thursday,Q3,2024
6276,2025-06-26,2,716,47,8,4,16.58,5.0,66.32,20.0,46.32,69.8,Card,2025-06,Thursday,Q2,2025
6277,2024-11-02,4,440,43,15,2,6.25,1.8,12.5,3.6,8.9,71.2,Card,2024-11,Saturday,Q4,2024
6278,2024-02-07,1,567,3,2,1,7.75,4.2,7.75,4.2,3.55,45.8,Card,2024-02,Wednesday,Q1,2024
6279,2024-05-29,4,918,29,15,1,39.43,10.0,39.43,10.0,29.43,74.6,Card,2024-05,Wednesday,Q2,2024
6280,2025-09-11,1,430,41,1,1,15.22,4.0,15.22,4.0,11.22,73.7,Cash,2025-09,Thursday,Q3,2025
6281,2025-01-31,2,526,9,5,1,2.18,0.9,2.18,0.9,1.28,58.7,Digital Wallet,2025-01,Friday,Q1,2025
6282,2025-06-04,3,654,47,12,2,16.4,5.0,32.8,10.0,22.8,69.5,Digital Wallet,2025-06,Wednesday,Q2,2025
6283,2024-04-08,1,611,40,1,1,8.56,2.8,8.56,2.8,5.76,67.3,Card,2024-04,Monday,Q2,2024
6284,2025-08-15,4,877,29,13,3,38.82,10.0,116.46,30.0,86.46,74.2,Card,2025-08,Friday,Q3,2025
6285,2025-12-12,2,418,14,6,1,19.35,5.0,19.35,5.0,14.35,74.2,Cash,2025-12,Friday,Q4,2025
6286,2025-09-16,2,805,47,7,1,16.59,5.0,16.59,5.0,11.59,69.9,Cash,2025-09,Tuesday,Q3,2025
6287,2024-03-20,1,775,35,4,1,6.95,2.0,6.95,2.0,4.95,71.2,Cash,2024-03,Wednesday,Q1,2024
6288,2025-09-09,5,733,5,20,1,8.16,4.5,8.16,4.5,3.66,44.9,Card,2025-09,Tuesday,Q3,2025
6289,2025-11-24,1,34,11,3,5,951.96,650.0,4759.8,3250.0,1509.8,31.7,Cash,2025-11,Monday,Q4,2025
6290,2024-02-26,1,895,25,4,1,20.74,5.0,20.74,5.0,15.74,75.9,Digital Wallet,2024-02,Monday,Q1,2024
6291,2025-04-02,5,566,27,18,2,62.13,18.0,124.26,36.0,88.26,71.0,Card,2025-04,Wednesday,Q2,2025
6292,2025-03-08,1,55,33,4,1,17.29,5.5,17.29,5.5,11.79,68.2,Card,2025-03,Saturday,Q1,2025
6293,2025-04-26,3,773,35,10,2,6.92,2.0,13.84,4.0,9.84,71.1,Digital Wallet,2025-04,Saturday,Q2,2025
6294,2024-11-10,1,632,34,2,2,7.62,2.5,15.24,5.0,10.24,67.2,Card,2024-11,Sunday,Q4,2024
6295,2024-02-22,1,221,22,3,1,78.61,22.0,78.61,22.0,56.61,72.0,Card,2024-02,Thursday,Q1,2024
6296,2024-10-13,3,797,6,12,1,6.79,3.8,6.79,3.8,2.99,44.0,Card,2024-10,Sunday,Q4,2024
6297,2025-04-24,1,459,41,1,3,14.33,4.0,42.99,12.0,30.99,72.1,Cash,2025-04,Thursday,Q2,2025
6298,2025-12-30,1,297,23,3,3,151.42,45.0,454.26,135.0,319.26,70.3,Card,2025-12,Tuesday,Q4,2025
6299,2024-04-21,1,863,28,4,1,24.24,7.0,24.24,7.0,17.24,71.1,Card,2024-04,Sunday,Q2,2024
6300,2024-04-27,1,782,18,2,1,52.25,18.0,52.25,18.0,34.25,65.6,Digital Wallet,2024-04,Saturday,Q2,2024
6301,2024-12-04,3,816,30,9,4,31.06,8.0,124.24,32.0,92.24,74.2,Card,2024-12,Wednesday,Q4,2024
6302,2025-12-29,2,249,25,8,1,19.37,5.0,19.37,5.0,14.37,74.2,Card,2025-12,Monday,Q4,2025
6303,2025-01-01,4,673,10,14,1,6.27,3.2,6.27,3.2,3.07,49.0,Digital Wallet,2025-01,Wednesday,Q1,2025
6304,2024-06-21,3,217,20,9,1,25.69,6.0,25.69,6.0,19.69,76.6,Loyalty Points,2024-06,Friday,Q2,2024
6305,2024-12-13,4,147,20,15,1,26.1,6.0,26.1,6.0,20.1,77.0,Digital Wallet,2024-12,Friday,Q4,2024
6306,2024-06-29,2,401,29,5,1,40.09,10.0,40.09,10.0,30.09,75.1,Card,2024-06,Saturday,Q2,2024
6307,2025-12-13,4,359,31,14,2,9.53,3.5,19.06,7.0,12.06,63.3,Card,2025-12,Saturday,Q4,2025
6308,2024-07-01,3,182,24,9,1,161.03,55.0,161.03,55.0,106.03,65.8,Cash,2024-07,Monday,Q3,2024
6309,2024-03-17,4,79,28,13,1,25.9,7.0,25.9,7.0,18.9,73.0,Digital Wallet,2024-03,Sunday,Q1,2024
6310,2024-03-05,1,890,7,3,2,2.88,1.2,5.76,2.4,3.36,58.3,Card,2024-03,Tuesday,Q1,2024
6311,2025-06-02,3,712,15,9,2,61.21,22.0,122.42,44.0,78.42,64.1,Card,2025-06,Monday,Q2,2025
6312,2025-12-24,3,799,6,10,1,7.21,3.8,7.21,3.8,3.41,47.3,Card,2025-12,Wednesday,Q4,2025
6313,2024-03-21,2,482,2,5,2,5.26,2.5,10.52,5.0,5.52,52.5,Card,2024-03,Thursday,Q1,2024
6314,2024-01-05,2,550,33,5,1,17.28,5.5,17.28,5.5,11.78,68.2,Digital Wallet,2024-01,Friday,Q1,2024
6315,2025-12-20,4,587,37,13,1,47.89,18.0,47.89,18.0,29.89,62.4,Digital Wallet,2025-12,Saturday,Q4,2025
6316,2025-11-08,2,824,21,7,3,28.99,8.0,86.97,24.0,62.97,72.4,Card,2025-11,Saturday,Q4,2025
6317,2025-06-08,3,129,32,11,1,20.96,6.0,20.96,6.0,14.96,71.4,Card,2025-06,Sunday,Q2,2025
6318,2024-04-11,1,499,42,1,3,51.43,18.0,154.29,54.0,100.29,65.0,Cash,2024-04,Thursday,Q2,2024
6319,2024-06-22,1,955,44,4,2,43.5,15.0,87.0,30.0,57.0,65.5,Card,2024-06,Saturday,Q2,2024
6320,2025-09-11,3,466,13,11,1,102.09,45.0,102.09,45.0,57.09,55.9,Digital Wallet,2025-09,Thursday,Q3,2025
6321,2025-11-07,1,159,16,4,2,93.96,35.0,187.92,70.0,117.92,62.8,Cash,2025-11,Friday,Q4,2025
6322,2025-01-22,3,794,31,9,1,10.06,3.5,10.06,3.5,6.56,65.2,Card,2025-01,Wednesday,Q1,2025
6323,2025-06-08,2,26,10,7,1,6.82,3.2,6.82,3.2,3.62,53.1,Card,2025-06,Sunday,Q2,2025
6324,2024-09-07,1,971,16,4,1,90.12,35.0,90.12,35.0,55.12,61.2,Cash,2024-09,Saturday,Q3,2024
6325,2025-06-08,1,365,44,1,1,43.56,15.0,43.56,15.0,28.56,65.6,Digital Wallet,2025-06,Sunday,Q2,2025
6326,2025-02-14,1,325,27,2,2,64.42,18.0,128.84,36.0,92.84,72.1,Digital Wallet,2025-02,Friday,Q1,2025
6327,2025-10-03,1,347,7,1,2,2.67,1.2,5.34,2.4,2.94,55.1,Card,2025-10,Friday,Q4,2025
6328,2024-11-08,1,439,17,4,2,290.89,120.0,581.78,240.0,341.78,58.7,Cash,2024-11,Friday,Q4,2024
6329,2025-11-04,2,506,48,7,1,19.84,6.5,19.84,6.5,13.34,67.2,Loyalty Points,2025-11,Tuesday,Q4,2025
6330,2024-04-22,2,108,33,8,2,17.71,5.5,35.42,11.0,24.42,68.9,Card,2024-04,Monday,Q2,2024
6331,2024-11-29,5,725,27,19,4,66.73,18.0,266.92,72.0,194.92,73.0,Digital Wallet,2024-11,Friday,Q4,2024
6332,2025-10-04,5,127,50,17,4,17.45,5.5,69.8,22.0,47.8,68.5,Cash,2025-10,Saturday,Q4,2025
6333,2025-12-07,1,140,10,3,1,6.36,3.2,6.36,3.2,3.16,49.7,Card,2025-12,Sunday,Q4,2025
6334,2025-04-18,1,67,8,1,1,10.93,5.5,10.93,5.5,5.43,49.7,Digital Wallet,2025-04,Friday,Q2,2025
6335,2024-12-06,1,79,4,4,1,13.48,7.0,13.48,7.0,6.48,48.1,Card,2024-12,Friday,Q4,2024
6336,2025-03-10,4,76,33,14,4,17.27,5.5,69.08,22.0,47.08,68.2,Card,2025-03,Monday,Q1,2025
6337,2024-11-25,5,308,47,20,1,17.15,5.0,17.15,5.0,12.15,70.8,Card,2024-11,Monday,Q4,2024
6338,2025-01-01,1,22,49,3,5,26.98,9.0,134.9,45.0,89.9,66.6,Loyalty Points,2025-01,Wednesday,Q1,2025
6339,2025-09-08,4,422,35,16,2,6.93,2.0,13.86,4.0,9.86,71.1,Card,2025-09,Monday,Q3,2025
6340,2024-11-08,1,245,5,3,3,8.49,4.5,25.47,13.5,11.97,47.0,Cash,2024-11,Friday,Q4,2024
6341,2024-12-20,2,701,46,6,2,23.8,8.0,47.6,16.0,31.6,66.4,Digital Wallet,2024-12,Friday,Q4,2024
6342,2024-09-12,3,278,6,10,1,7.19,3.8,7.19,3.8,3.39,47.1,Card,2024-09,Thursday,Q3,2024
6343,2024-09-14,2,642,30,5,2,30.28,8.0,60.56,16.0,44.56,73.6,Digital Wallet,2024-09,Saturday,Q3,2024
6344,2025-12-29,4,656,41,15,2,15.61,4.0,31.22,8.0,23.22,74.4,Card,2025-12,Monday,Q4,2025
6345,2024-10-21,5,390,2,20,1,5.45,2.5,5.45,2.5,2.95,54.1,Card,2024-10,Monday,Q4,2024
6346,2024-05-30,1,297,47,2,2,16.59,5.0,33.18,10.0,23.18,69.9,Card,2024-05,Thursday,Q2,2024
6347,2025-08-30,2,110,30,5,3,28.57,8.0,85.71,24.0,61.71,72.0,Digital Wallet,2025-08,Saturday,Q3,2025
6348,2024-08-25,1,657,32,4,2,20.9,6.0,41.8,12.0,29.8,71.3,Card,2024-08,Sunday,Q3,2024
6349,2024-03-01,1,857,39,1,1,13.31,4.0,13.31,4.0,9.31,69.9,Cash,2024-03,Friday,Q1,2024
6350,2024-08-09,2,956,36,6,1,22.71,7.0,22.71,7.0,15.71,69.2,Card,2024-08,Friday,Q3,2024
6351,2025-09-19,1,528,30,2,3,30.28,8.0,90.84,24.0,66.84,73.6,Card,2025-09,Friday,Q3,2025
6352,2025-04-23,3,921,40,11,3,8.77,2.8,26.31,8.4,17.91,68.1,Digital Wallet,2025-04,Wednesday,Q2,2025
6353,2025-03-27,1,83,14,2,1,19.01,5.0,19.01,5.0,14.01,73.7,Card,2025-03,Thursday,Q1,2025
6354,2024-07-05,4,830,18,15,1,48.37,18.0,48.37,18.0,30.37,62.8,Card,2024-07,Friday,Q3,2024
6355,2024-06-24,1,923,39,3,1,13.4,4.0,13.4,4.0,9.4,70.1,Digital Wallet,2024-06,Monday,Q2,2024
6356,2024-09-24,1,97,34,4,3,8.3,2.5,24.9,7.5,17.4,69.9,Card,2024-09,Tuesday,Q3,2024
6357,2024-06-23,2,47,12,8,1,29.8,8.0,29.8,8.0,21.8,73.2,Card,2024-06,Sunday,Q2,2024
6358,2025-06-03,5,423,38,19,2,6.97,2.2,13.94,4.4,9.54,68.4,Card,2025-06,Tuesday,Q2,2025
6359,2025-09-27,5,818,29,19,2,39.36,10.0,78.72,20.0,58.72,74.6,Digital Wallet,2025-09,Saturday,Q3,2025
